frame_id,points
16034,69105
16035,69145
16036,69260
16037,69095
16038,69044
16039,69500
16040,69417
16041,69639
16042,69176
16043,69067
16044,68978
16045,69280
16046,69346
16047,69031
16048,69314
16049,69067
16050,69346
16051,68806
16052,68719
16053,66497
16054,68937
16055,69099
16056,68933
16057,68945
16058,68698
16059,69167
16060,69241
16061,69370
16062,69036
16063,69005
16064,69609
16065,68965
16066,69307
16067,69254
16068,69224
16069,68846
16070,68702
16071,69675
16072,69443
16073,69490
16074,69407
16075,69601
16076,69448
16077,69203
16078,69203
16079,69518
16080,69379
16081,68711
16082,69237
16083,69931
16084,69434
16085,69792
16086,69408
16087,69778
16088,69935
16089,69889
16090,69812
16091,69700
16092,70056
16093,69530
16094,69495
16095,69420
16096,69592
16097,68975
16098,69262
16099,69268
16100,69588
16101,70041
16102,67839
16103,69699
16104,69704
16105,69224
16106,69559
16107,69552
16108,69487
16109,69766
16110,69901
16111,66472
16112,69763
16113,69904
16114,69584
16115,70073
16116,69851
16117,70103
16118,70406
16119,70185
16120,69596
16121,70079
16122,70310
16123,69979
16124,69760
16125,69848
16126,70011
16127,70290
16128,70275
16129,69874
16130,69869
16131,70031
16132,69557
16133,70322
16134,69504
16135,70055
16136,70147
16137,70311
16138,70431
16139,69882
16140,69855
16141,70471
16142,70368
16143,69923
16144,69993
16145,70272
16146,70326
16147,70102
16148,70116
16149,69728
16150,70676
16151,69947
16152,70223
16153,70443
16154,70132
16155,70132
16156,69914
16157,69715
16158,69960
16159,70070
16160,70271
16161,69953
16162,70392
16163,70056
16164,70129
16165,69915
16166,69851
16167,69823
16168,70014
16169,68991
16170,70052
16171,69693
16172,69622
16173,69821
16174,69977
16175,69875
16176,69103
16177,69305
16178,69258
16179,70225
16180,69805
16181,69393
16182,69629
16183,69421
16184,69365
16185,69571
16186,68938
16187,69481
16188,69736
16189,68823
16190,69791
16191,69554
16192,69178
16193,69647
16194,68880
16195,69049
16196,68788
16197,68937
16198,68835
16199,69394
16200,69734
16201,69022
16202,69263
16203,69425
16204,69614
16205,69191
16206,69640
16207,69075
16208,68551
16209,69500
16210,69394
16211,68701
16212,68567
16213,68920
16214,68753
16215,68795
16216,68770
16217,68422
16218,69002
16219,69051
16220,68779
16221,68529
16222,68947
16223,69191
16224,69267
16225,68871
16226,69148
16227,69017
16228,68353
16229,68695
16230,68896
16231,68414
16232,68867
16233,69147
16234,68678
16235,68539
16236,67920
16237,68743
16238,68888
16239,68283
16240,68482
16241,68617
16242,68155
16243,68473
16244,68684
16245,68401
16246,68497
16247,68692
16248,68725
16249,68026
16250,68302
16251,68913
16252,68390
16253,68537
16254,68339
16255,68612
16256,68808
16257,68593
16258,68150
16259,68200
16260,67735
16261,68188
16262,67604
16263,67583
16264,68336
16265,68118
16266,68438
16267,68199
16268,67938
16269,68129
16270,67991
16271,68266
16272,68433
16273,67935
16274,67929
16275,68057
16276,68532
16277,68375
16278,68393
16279,68393
16280,68435
16281,67878
16282,68525
16283,67492
16284,67754
16285,67380
16286,67931
16287,67662
16288,68029
16289,67778
16290,68279
16291,68652
16292,67272
16293,67969
16294,68242
16295,68299
16296,68273
16297,68101
16298,68050
16299,68114
16300,68270
16301,67774
16302,67803
16303,68417
16304,68450
16305,67740
16306,67917
16307,68287
16308,67795
16309,67852
16310,68401
16311,68202
16312,68091
16313,68006
16314,67696
16315,68066
16316,68320
16317,67990
16318,67947
16319,68361
16320,68183
16321,68325
16322,68403
16323,68091
16324,67759
16325,68782
16326,68627
16327,68378
16328,68473
16329,68178
16330,69053
16331,68725
16332,68674
16333,69514
16334,68911
16335,69094
16336,69177
16337,69245
16338,68936
16339,69297
16340,68882
16341,69208
16342,69153
16343,68764
16344,69682
16345,69598
16346,69267
16347,69174
16348,69159
16349,69044
16350,69648
16351,69156
16352,69379
16353,68904
16354,69171
16355,69392
16356,69579
16357,69492
16358,69465
16359,69469
16360,68842
16361,69326
16362,69618
16363,68915
16364,69715
16365,69156
16366,69237
16367,69238
16368,69195
16369,69435
16370,69399
16371,69910
16372,69642
16373,69603
16374,69971
16375,69785
16376,69469
16377,69587
16378,70177
16379,70010
16380,70017
16381,69776
16382,69868
16383,69621
16384,69616
16385,69748
16386,69851
16387,69958
16388,69738
16389,69897
16390,70454
16391,69845
16392,70060
16393,70777
16394,69903
16395,69939
16396,70475
16397,70432
16398,71006
16399,67538
16400,70420
16401,70267
16402,70669
16403,70286
16404,70165
16405,70184
16406,70494
16407,70299
16408,70225
16409,70547
16410,70526
16411,71012
16412,68704
16413,70651
16414,70895
16415,70784
16416,70600
16417,70984
16418,71060
16419,70871
16420,71747
16421,71049
16422,71359
16423,71598
16424,71028
16425,71660
16426,71266
16427,71397
16428,71974
16429,71338
16430,70953
16431,71290
16432,70901
16433,71223
16434,70856
16435,71415
16436,71432
16437,71350
16438,71399
16439,71423
16440,71065
16441,71847
16442,71504
16443,71700
16444,71880
16445,71155
16446,72029
16447,71417
16448,71782
16449,71161
16450,71849
16451,72356
16452,72418
16453,72178
16454,71977
16455,72149
16456,71876
16457,72328
16458,72230
16459,71861
16460,72014
16461,71990
16462,71785
16463,71463
16464,71779
16465,72075
16466,72304
16467,72533
16468,72751
16469,72021
16470,70038
16471,72528
16472,71646
16473,72390
16474,72155
16475,72162
16476,72626
16477,72460
16478,72953
16479,72708
16480,72076
16481,72610
16482,72641
16483,72190
16484,72815
16485,72473
16486,72838
16487,72672
16488,72634
16489,72737
16490,72578
16491,73078
16492,72440
16493,73133
16494,72638
16495,71999
16496,72604
16497,72761
16498,72789
16499,69718
16500,73055
16501,72936
16502,73037
16503,72594
16504,72600
16505,72875
16506,72734
16507,72508
16508,73275
16509,72636
16510,72903
16511,73341
16512,73586
16513,73130
16514,72852
16515,73019
16516,73407
16517,73055
16518,72817
16519,73241
16520,72653
16521,72966
16522,73123
16523,72922
16524,73165
16525,73165
16526,73073
16527,72884
16528,72829
16529,73038
16530,73378
16531,72378
16532,72669
16533,72936
16534,73906
16535,73476
16536,73315
16537,73811
16538,73182
16539,73184
16540,73258
16541,73019
16542,73230
16543,73484
16544,73240
16545,73015
16546,73437
16547,73307
16548,73378
16549,73049
16550,73389
16551,72741
16552,73244
16553,72644
16554,73061
16555,73546
16556,72792
16557,73210
16558,72796
16559,72282
16560,72512
16561,73051
16562,73308
16563,72617
16564,72434
16565,73331
16566,73030
16567,73357
16568,72632
16569,73026
16570,73129
16571,72719
16572,72790
16573,72786
16574,73202
16575,73209
16576,72942
16577,73043
16578,73239
16579,73078
16580,72967
16581,73051
16582,73022
16583,73252
16584,72702
16585,72680
16586,73305
16587,72776
16588,72707
16589,73004
16590,72998
16591,73354
16592,73348
16593,72849
16594,73226
16595,72829
16596,73641
16597,72823
16598,73697
16599,73731
16600,73352
16601,72912
16602,73261
16603,73034
16604,72866
16605,73370
16606,73532
16607,72917
16608,73152
16609,73574
16610,73631
16611,73371
16612,73783
16613,73689
16614,73311
16615,72614
16616,73817
16617,73229
16618,73401
16619,73063
16620,73280
16621,73114
16622,72727
16623,73570
16624,73359
16625,73740
16626,73484
16627,72900
16628,73307
16629,72756
16630,72880
16631,73295
16632,73004
16633,73032
16634,73188
16635,72804
16636,73156
16637,73019
16638,73719
16639,73607
16640,73379
16641,73138
16642,72547
16643,72806
16644,73356
16645,72905
16646,72957
16647,73175
16648,72501
16649,72994
16650,72865
16651,72767
16652,72764
16653,72862
16654,72805
16655,73066
16656,72760
16657,72862
16658,72876
16659,72815
16660,72800
16661,72663
16662,72302
16663,72474
16664,72057
16665,72022
16666,72813
16667,72647
16668,72142
16669,72355
16670,72553
16671,72680
16672,72043
16673,71953
16674,71782
16675,72195
16676,72055
16677,71874
16678,72685
16679,72541
16680,72117
16681,72492
16682,72341
16683,71756
16684,71679
16685,71860
16686,72179
16687,72441
16688,71924
16689,71936
16690,72357
16691,72223
16692,72260
16693,72120
16694,72098
16695,71786
16696,71671
16697,72031
16698,71697
16699,71537
16700,71776
16701,72275
16702,71791
16703,71210
16704,71391
16705,72016
16706,71897
16707,71685
16708,71236
16709,71830
16710,71547
16711,72015
16712,70963
16713,71607
16714,71553
16715,71500
16716,70876
16717,71583
16718,71913
16719,71719
16720,71702
16721,71410
16722,71510
16723,72024
16724,71456
16725,71668
16726,72094
16727,71340
16728,71828
16729,71348
16730,71781
16731,71883
16732,71921
16733,71912
16734,72104
16735,71172
16736,71680
16737,71171
16738,71916
16739,71434
16740,71341
16741,71439
16742,71938
16743,71432
16744,71443
16745,71637
16746,71587
16747,71101
16748,71998
16749,71588
16750,71687
16751,71834
16752,71921
16753,71393
16754,71820
16755,72116
16756,71256
16757,72081
16758,72001
16759,71522
16760,71833
16761,71746
16762,71690
16763,71828
16764,71595
16765,71688
16766,71947
16767,71451
16768,71238
16769,71891
16770,72000
16771,71554
16772,71666
16773,71577
16774,72048
16775,72119
16776,71820
16777,71757
16778,71526
16779,72059
16780,71537
16781,71190
16782,71921
16783,71850
16784,71652
16785,71989
16786,71778
16787,71360
16788,71632
16789,71518
16790,71649
16791,72047
16792,71911
16793,72110
16794,71872
16795,71295
16796,71168
16797,71639
16798,71964
16799,72312
16800,71316
16801,72261
16802,71370
16803,71306
16804,71272
16805,72216
16806,71878
16807,71785
16808,71619
16809,71833
16810,71445
16811,71902
16812,72024
16813,71782
16814,71635
16815,71438
16816,71659
16817,71463
16818,71779
16819,71861
16820,71716
16821,72161
16822,71824
16823,71672
16824,71752
16825,71462
16826,71662
16827,71508
16828,71542
16829,71978
16830,71982
16831,71527
16832,71903
16833,72397
16834,71675
16835,71665
16836,71255
16837,71658
16838,71662
16839,71810
16840,71790
16841,71927
16842,71853
16843,71413
16844,71512
16845,71741
16846,71803
16847,71288
16848,71887
16849,71810
16850,71442
16851,71869
16852,71871
16853,71348
16854,72156
16855,71808
16856,71941
16857,72355
16858,72054
16859,72159
16860,72095
16861,71177
16862,72075
16863,71624
16864,71398
16865,71487
16866,71541
16867,71552
16868,71900
16869,71869
16870,71228
16871,71332
16872,72003
16873,71707
16874,71265
16875,71890
16876,71671
16877,71590
16878,71590
16879,71583
16880,71641
16881,71374
16882,71524
16883,72131
16884,71253
16885,71391
16886,71916
16887,71787
16888,71619
16889,71699
16890,72160
16891,71709
16892,71381
16893,71404
16894,71816
16895,71880
16896,72128
16897,71640
16898,71851
16899,72101
16900,71820
16901,71577
16902,72432
16903,71562
16904,71814
16905,71672
16906,72127
16907,70992
16908,72209
16909,72177
16910,71980
16911,71527
16912,71857
16913,72291
16914,71718
16915,71195
16916,71524
16917,71815
16918,71485
16919,72029
16920,72045
16921,71881
16922,72132
16923,71657
16924,71847
16925,72692
16926,72112
16927,72460
16928,72073
16929,72282
16930,71794
16931,72164
16932,71509
16933,72294
16934,71946
16935,72698
16936,71843
16937,72424
16938,71853
16939,72097
16940,72651
16941,71939
16942,72104
16943,71796
16944,71535
16945,71609
16946,71608
16947,71696
16948,71436
16949,71419
16950,71591
16951,71920
16952,71987
16953,71925
16954,71814
16955,71969
16956,72319
16957,72355
16958,72718
16959,69062
16960,71819
16961,71563
16962,72237
16963,71915
16964,71846
16965,71897
16966,72195
16967,71757
16968,71858
16969,71905
16970,71736
16971,72071
16972,72420
16973,71675
16974,72262
16975,71968
16976,72051
16977,71711
16978,71915
16979,71428
16980,71695
16981,71959
16982,72020
16983,71498
16984,71725
16985,71790
16986,71864
16987,72504
16988,72032
16989,71826
16990,71775
16991,71466
16992,72058
16993,71866
16994,71424
16995,71181
16996,71088
16997,72386
16998,72010
16999,71679
17000,71718
17001,71800
17002,72157
17003,71917
17004,71345
17005,71909
17006,72281
17007,71882
17008,72006
17009,71746
17010,71759
17011,71610
17012,71719
17013,71579
17014,71717
17015,71747
17016,71800
17017,71690
17018,71968
17019,71645
17020,71864
17021,71947
17022,71972
17023,71732
17024,71735
17025,72130
17026,71347
17027,71567
17028,71970
17029,71965
17030,71664
17031,71252
17032,71372
17033,71569
17034,71366
17035,71472
17036,71489
17037,72392
17038,71875
17039,72000
17040,71748
17041,71570
17042,71956
17043,72005
17044,71577
17045,71444
17046,71843
17047,71143
17048,71465
17049,71370
17050,71434
17051,72130
17052,71716
17053,71113
17054,71541
17055,71680
17056,71625
17057,71479
17058,71570
17059,71135
17060,71414
17061,71258
17062,71605
17063,71417
17064,71578
17065,71656
17066,71564
17067,71455
17068,71355
17069,71411
17070,70908
17071,71634
17072,71376
17073,71674
17074,71370
17075,70334
17076,70775
17077,71353
17078,71048
17079,71186
17080,70883
17081,71336
17082,70916
17083,71999
17084,71203
17085,71353
17086,71570
17087,71181
17088,70986
17089,71079
17090,71110
17091,71093
17092,70996
17093,70817
17094,70668
17095,71141
17096,71831
17097,70802
17098,71085
17099,70789
17100,71085
17101,71586
17102,71487
17103,71480
17104,70800
17105,71278
17106,71229
17107,71071
17108,71717
17109,71255
17110,71201
17111,71019
17112,70562
17113,71291
17114,71389
17115,71544
17116,70921
17117,71508
17118,71556
17119,70756
17120,71147
17121,71272
17122,71704
17123,71163
17124,71007
17125,71235
17126,70920
17127,71524
17128,71326
17129,71639
17130,71230
17131,71968
17132,71278
17133,71384
17134,71431
17135,70979
17136,71637
17137,71367
17138,71511
17139,70821
17140,71396
17141,71235
17142,71869
17143,71207
17144,71966
17145,71993
17146,71587
17147,71196
17148,71323
17149,71246
17150,71198
17151,71087
17152,71609
17153,71733
17154,71874
17155,71152
17156,70936
17157,71410
17158,71484
17159,71397
17160,71432
17161,71531
17162,71186
17163,70979
17164,72000
17165,71149
17166,71460
17167,71351
17168,71039
17169,71470
17170,71545
17171,71506
17172,71021
17173,71285
17174,71578
17175,71809
17176,71438
17177,71527
17178,71592
17179,70962
17180,71564
17181,71511
17182,71224
17183,72077
17184,71744
17185,71240
17186,71995
17187,71125
17188,72118
17189,71315
17190,71473
17191,71540
17192,71867
17193,71270
17194,71788
17195,71765
17196,71235
17197,71808
17198,71859
17199,71788
17200,71636
17201,71530
17202,71292
17203,71385
17204,72168
17205,71415
17206,71867
17207,71162
17208,71843
17209,71868
17210,71391
17211,71484
17212,71730
17213,71997
17214,71719
17215,71663
17216,70720
17217,71379
17218,71191
17219,71971
17220,71430
17221,71568
17222,71167
17223,71293
17224,71770
17225,71099
17226,71232
17227,72025
17228,70932
17229,71136
17230,71418
17231,71373
17232,71848
17233,71336
17234,71608
17235,71602
17236,71525
17237,71327
17238,71379
17239,71080
17240,71332
17241,71410
17242,71362
17243,71433
17244,71407
17245,71136
17246,71039
17247,71685
17248,71324
17249,71419
17250,71610
17251,71468
17252,70914
17253,72027
17254,71529
17255,71748
17256,71269
17257,71366
17258,71784
17259,71547
17260,71683
17261,71522
17262,71886
17263,71571
17264,71449
17265,72098
17266,71773
17267,72144
17268,71373
17269,71877
17270,71676
17271,71607
17272,71504
17273,71480
17274,72165
17275,71597
17276,71771
17277,71891
17278,71626
17279,71371
17280,72149
17281,71828
17282,71570
17283,72026
17284,71408
17285,71990
17286,71481
17287,71311
17288,71535
17289,71482
17290,71273
17291,72016
17292,71722
17293,71550
17294,71576
17295,71586
17296,71401
17297,71800
17298,71432
17299,71590
17300,71683
17301,72033
17302,71547
17303,71458
17304,71434
17305,71073
17306,71693
17307,71770
17308,71613
17309,72100
17310,71175
17311,71421
17312,72023
17313,72249
17314,71771
17315,72043
17316,72013
17317,71667
17318,71717
17319,72296
17320,71542
17321,71970
17322,71827
17323,71550
17324,71922
17325,71712
17326,72031
17327,71402
17328,72225
17329,71956
17330,71901
17331,72235
17332,71933
17333,71428
17334,72123
17335,71011
17336,71566
17337,71909
17338,71875
17339,71903
17340,69164
17341,72241
17342,72456
17343,72242
17344,72609
17345,71587
17346,72397
17347,72332
17348,72567
17349,72506
17350,72010
17351,71908
17352,72695
17353,72317
17354,72029
17355,72245
17356,71377
17357,72678
17358,71862
17359,71714
17360,72689
17361,72266
17362,72149
17363,72187
17364,72105
17365,73022
17366,72624
17367,72514
17368,72081
17369,72424
17370,72258
17371,72482
17372,72730
17373,72196
17374,72693
17375,72667
17376,72688
17377,72053
17378,72899
17379,72710
17380,72304
17381,72676
17382,73163
17383,72218
17384,72961
17385,72961
17386,72993
17387,72732
17388,73067
17389,72784
17390,72788
17391,73110
17392,73505
17393,73027
17394,73375
17395,73074
17396,73408
17397,72930
17398,73331
17399,72881
17400,73454
17401,73496
17402,73038
17403,73360
17404,73257
17405,73567
17406,73795
17407,73082
17408,73645
17409,73540
17410,73912
17411,70645
17412,73037
17413,72753
17414,73624
17415,73135
17416,73378
17417,73543
17418,73719
17419,73649
17420,73337
17421,73910
17422,72981
17423,73552
17424,73398
17425,73862
17426,74289
17427,73980
17428,73457
17429,73633
17430,73552
17431,73616
17432,73317
17433,73694
17434,73108
17435,73961
17436,73962
17437,74155
17438,74210
17439,73934
17440,73422
17441,73626
17442,73903
17443,73403
17444,74150
17445,73627
17446,73451
17447,73144
17448,73580
17449,73983
17450,73795
17451,73257
17452,73639
17453,73427
17454,73638
17455,73725
17456,73373
17457,74002
17458,73442
17459,74303
17460,73473
17461,73911
17462,73335
17463,73472
17464,73811
17465,73544
17466,73144
17467,73882
17468,73641
17469,73600
17470,73695
17471,73549
17472,73410
17473,73180
17474,72940
17475,73088
17476,73199
17477,73221
17478,73786
17479,74017
17480,73226
17481,73686
17482,73527
17483,73887
17484,73949
17485,73201
17486,73693
17487,73568
17488,73869
17489,73655
17490,73355
17491,73391
17492,73355
17493,72895
17494,73356
17495,73641
17496,73796
17497,73591
17498,73624
17499,73428
17500,73800
17501,73544
17502,73399
17503,73880
17504,73754
17505,73533
17506,73363
17507,73441
17508,73539
17509,73203
17510,73311
17511,73878
17512,74017
17513,73452
17514,73272
17515,73786
17516,73843
17517,73280
17518,73645
17519,73711
17520,73628
17521,73654
17522,73523
17523,73773
17524,73691
17525,73168
17526,73869
17527,73261
17528,73766
17529,73610
17530,73582
17531,73509
17532,73888
17533,74017
17534,73489
17535,73560
17536,73662
17537,73365
17538,73431
17539,74019
17540,74364
17541,73337
17542,73824
17543,73483
17544,73402
17545,72912
17546,73790
17547,73401
17548,73719
17549,73834
17550,73993
17551,73555
17552,73804
17553,74236
17554,73724
17555,74086
17556,73551
17557,73632
17558,73682
17559,73492
17560,73340
17561,73417
17562,73171
17563,73534
17564,73437
17565,74048
17566,73782
17567,73742
17568,74392
17569,73452
17570,73383
17571,73884
17572,73781
17573,73584
17574,74176
17575,74172
17576,73447
17577,73653
17578,73523
17579,74261
17580,73418
17581,74243
17582,73894
17583,73568
17584,73892
17585,74604
17586,73983
17587,73596
17588,73658
17589,73496
17590,74370
17591,73776
17592,73735
17593,73716
17594,74216
17595,74206
17596,74901
17597,73937
17598,73946
17599,73398
17600,73940
17601,74052
17602,74178
17603,73945
17604,73770
17605,73922
17606,73713
17607,73896
17608,73533
17609,74176
17610,73526
17611,73495
17612,74265
17613,73773
17614,73868
17615,74675
17616,73812
17617,74205
17618,74113
17619,73731
17620,73774
17621,73025
17622,73980
17623,73813
17624,73729
17625,73630
17626,73738
17627,72916
17628,74201
17629,73762
17630,73639
17631,70802
17632,73004
17633,73463
17634,73864
17635,73095
17636,73428
17637,73564
17638,73021
17639,74075
17640,73026
17641,73388
17642,72856
17643,73384
17644,73332
17645,73891
17646,73916
17647,73686
17648,73703
17649,74047
17650,73135
17651,73019
17652,73745
17653,73194
17654,73089
17655,72631
17656,73524
17657,73021
17658,72825
17659,73120
17660,72757
17661,73392
17662,72677
17663,73087
17664,73587
17665,72626
17666,73177
17667,72739
17668,73297
17669,72622
17670,72889
17671,73076
17672,72768
17673,72910
17674,73105
17675,72725
17676,72664
17677,72461
17678,72674
17679,72358
17680,72535
17681,72839
17682,72830
17683,72267
17684,72601
17685,72422
17686,72926
17687,72848
17688,72203
17689,72803
17690,72792
17691,72331
17692,72447
17693,72960
17694,72663
17695,72308
17696,72561
17697,73009
17698,72167
17699,72971
17700,72807
17701,72513
17702,72481
17703,73455
17704,72174
17705,72608
17706,72916
17707,73019
17708,72413
17709,72694
17710,73160
17711,72959
17712,73260
17713,73161
17714,73058
17715,73356
17716,73315
17717,73728
17718,73369
17719,73491
17720,73051
17721,73184
17722,73307
17723,72705
17724,73455
17725,73278
17726,72956
17727,73290
17728,73510
17729,73169
17730,72818
17731,73015
17732,73081
17733,73261
17734,72416
17735,73265
17736,73619
17737,73362
17738,73217
17739,73028
17740,73511
17741,73410
17742,73315
17743,72952
17744,72925
17745,73308
17746,73224
17747,72960
17748,72711
17749,73108
17750,73087
17751,73080
17752,72778
17753,72978
17754,72935
17755,73262
17756,72660
17757,72633
17758,72721
17759,72696
17760,73187
17761,72897
17762,72713
17763,72303
17764,73323
17765,72631
17766,73088
17767,73512
17768,72964
17769,73302
17770,73047
17771,72670
17772,74132
17773,72233
17774,73037
17775,72893
17776,73037
17777,72973
17778,72883
17779,72997
17780,72964
17781,72626
17782,73250
17783,70561
17784,72835
17785,73056
17786,73152
17787,73180
17788,72572
17789,73165
17790,72833
17791,73567
17792,73267
17793,73424
17794,72605
17795,73457
17796,72757
17797,73367
17798,73176
17799,72874
17800,73271
17801,72587
17802,73284
17803,73220
17804,73729
17805,73134
17806,73191
17807,73387
17808,73382
17809,73185
17810,73913
17811,72897
17812,73751
17813,72815
17814,73484
17815,73005
17816,73437
17817,72665
17818,73860
17819,73797
17820,73367
17821,73584
17822,73163
17823,73878
17824,73759
17825,73943
17826,73901
17827,74434
17828,73499
17829,74034
17830,73954
17831,73971
17832,74389
17833,73728
17834,73529
17835,73548
17836,73779
17837,73832
17838,73825
17839,73745
17840,73946
17841,74165
17842,74147
17843,74707
17844,74330
17845,74535
17846,74517
17847,73672
17848,74563
17849,74766
17850,74072
17851,74111
17852,73911
17853,74297
17854,73919
17855,73862
17856,73844
17857,73698
17858,73844
17859,75303
17860,74395
17861,74443
17862,74614
17863,74208
17864,74330
17865,74592
17866,74177
17867,74281
17868,74492
17869,74394
17870,74102
17871,71500
17872,74636
17873,74479
17874,74692
17875,74429
17876,74113
17877,74825
17878,74072
17879,74043
17880,73611
17881,74126
17882,74821
17883,74467
17884,74309
17885,74475
17886,73532
17887,74095
17888,74641
17889,74544
17890,74350
17891,74209
17892,73906
17893,74679
17894,74854
17895,74693
17896,74842
17897,74576
17898,74570
17899,74472
17900,75031
17901,74771
17902,74294
17903,74339
17904,74358
17905,73946
17906,74240
17907,74377
17908,74833
17909,74572
17910,74347
17911,74102
17912,73380
17913,74314
17914,74122
17915,74427
17916,74176
17917,74348
17918,74240
17919,74271
17920,74160
17921,74164
17922,73825
17923,73609
17924,74197
17925,73528
17926,74019
17927,74126
17928,74157
17929,73909
17930,73906
17931,73975
17932,73751
17933,73515
17934,74299
17935,73768
17936,73764
17937,74376
17938,73690
17939,74069
17940,74060
17941,73289
17942,73770
17943,73538
17944,73408
17945,73620
17946,73263
17947,73727
17948,73911
17949,73210
17950,73334
17951,73312
17952,73374
17953,73224
17954,73505
17955,73538
17956,73022
17957,73447
17958,73661
17959,73070
17960,73225
17961,73560
17962,73231
17963,73530
17964,73057
17965,73254
17966,73080
17967,72995
17968,73549
17969,73228
17970,73339
17971,72925
17972,73519
17973,73340
17974,72944
17975,73532
17976,73558
17977,73385
17978,73595
17979,73483
17980,73422
17981,73179
17982,73471
17983,73502
17984,73020
17985,73341
17986,73508
17987,73167
17988,73747
17989,73013
17990,73308
17991,73174
17992,73212
17993,73246
17994,72792
17995,73326
17996,73298
17997,73068
17998,73151
17999,72544
18000,72853
18001,72846
18002,72764
18003,72891
18004,72710
18005,72863
18006,73306
18007,73366
18008,72864
18009,72703
18010,73142
18011,72871
18012,72592
18013,72853
18014,72854
18015,73282
18016,72836
18017,72941
18018,73003
18019,73153
18020,73015
18021,72862
18022,72518
18023,73092
18024,72448
18025,72809
18026,72218
18027,72326
18028,72742
18029,72646
18030,72605
18031,72703
18032,72598
18033,72917
18034,72132
18035,72532
18036,72468
18037,72114
18038,72261
18039,72767
18040,72343
18041,72258
18042,72110
18043,72126
18044,72784
18045,72533
18046,72620
18047,73014
18048,72934
18049,73121
18050,73011
18051,72465
18052,72581
18053,72872
18054,72635
18055,72221
18056,72185
18057,72831
18058,72222
18059,72323
18060,72309
18061,73212
18062,73382
18063,71831
18064,71952
18065,71761
18066,72300
18067,72457
18068,72458
18069,73134
18070,72214
18071,72147
18072,71482
18073,72128
18074,72568
18075,73066
18076,72695
18077,72242
18078,72325
18079,72431
18080,71597
18081,70737
18082,72264
18083,71729
18084,72139
18085,72544
18086,71795
18087,72353
18088,72493
18089,72260
18090,72529
18091,72605
18092,72516
18093,72690
18094,72389
18095,72393
18096,72576
18097,72985
18098,72418
18099,72929
18100,72721
18101,72950
18102,72187
18103,71843
18104,72773
18105,73018
18106,72614
18107,71730
18108,72432
18109,72669
18110,72532
18111,72742
18112,72756
18113,72961
18114,72429
18115,71997
18116,73227
18117,72369
18118,72934
18119,72624
18120,72002
18121,73260
18122,72668
18123,72719
18124,72803
18125,72477
18126,72269
18127,72658
18128,72946
18129,72350
18130,72206
18131,72626
18132,73193
18133,72897
18134,73133
18135,72093
18136,72954
18137,72044
18138,72543
18139,73323
18140,72219
18141,72417
18142,72915
18143,72993
18144,72558
18145,72770
18146,72477
18147,72882
18148,72875
18149,72708
18150,73127
18151,73138
18152,72784
18153,71874
18154,72497
18155,73108
18156,72508
18157,73063
18158,72570
18159,72887
18160,73229
18161,72660
18162,72433
18163,73032
18164,72507
18165,72795
18166,72533
18167,73135
18168,73013
18169,72428
18170,72487
18171,72909
18172,72753
18173,71937
18174,72705
18175,72885
18176,72535
18177,72285
18178,72926
18179,72795
18180,72959
18181,72492
18182,72809
18183,72143
18184,71836
18185,72614
18186,72546
18187,72627
18188,72658
18189,72467
18190,72696
18191,72348
18192,72887
18193,73069
18194,72804
18195,72423
18196,72559
18197,72410
18198,72564
18199,72340
18200,72481
18201,72492
18202,72287
18203,72004
18204,73252
18205,72832
18206,72120
18207,72594
18208,72764
18209,72120
18210,72731
18211,72797
18212,71930
18213,72639
18214,72991
18215,73003
18216,73088
18217,73500
18218,72351
18219,72163
18220,73154
18221,73073
18222,72159
18223,73188
18224,73490
18225,72824
18226,72667
18227,73010
18228,73374
18229,72958
18230,72907
18231,72581
18232,72766
18233,73825
18234,73089
18235,73400
18236,73019
18237,73053
18238,73270
18239,71634
18240,72849
18241,72522
18242,72064
18243,72831
18244,73222
18245,73288
18246,72951
18247,73007
18248,72794
18249,73710
18250,73354
18251,73478
18252,72610
18253,72594
18254,73194
18255,73007
18256,73603
18257,73652
18258,73118
18259,73885
18260,73825
18261,72838
18262,73720
18263,73940
18264,72934
18265,73405
18266,73338
18267,73179
18268,73088
18269,73692
18270,73528
18271,72655
18272,73605
18273,73720
18274,73094
18275,73013
18276,73162
18277,73553
18278,73439
18279,73795
18280,73333
18281,72866
18282,73977
18283,73549
18284,73673
18285,73446
18286,73319
18287,73105
18288,73582
18289,73438
18290,73850
18291,73994
18292,73221
18293,73286
18294,73517
18295,73622
18296,73140
18297,73635
18298,74065
18299,73852
18300,73959
18301,74332
18302,73653
18303,73901
18304,73936
18305,73567
18306,74180
18307,73136
18308,73493
18309,73511
18310,74002
18311,73330
18312,73421
18313,73902
18314,73948
18315,73972
18316,73717
18317,73951
18318,73886
18319,73804
18320,73524
18321,73395
18322,73647
18323,72852
18324,73537
18325,73459
18326,73013
18327,73420
18328,73587
18329,73247
18330,73119
18331,73142
18332,73489
18333,73005
18334,73712
18335,72980
18336,73039
18337,73396
18338,73193
18339,72907
18340,73059
18341,73648
18342,72932
18343,73054
18344,73051
18345,72948
18346,73204
18347,73078
18348,73206
18349,73186
18350,73240
18351,73648
18352,72838
18353,73537
18354,73199
18355,73227
18356,73175
18357,73267
18358,72386
18359,73114
18360,73171
18361,73727
18362,73736
18363,72712
18364,73497
18365,72808
